CAGDP1 County and MSA gross domestic product (GDP) summary,,,,,,,,,,
CAGDP1 County and MSA gross domestic product (GDP) summary,,,,,,,,,,
County,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2017,2018,2019,2020,2021,2022,2023
48325,"Medina, TX",2,Chain-type quantity indexes for real GDP,100,105.112,111.372,109.069,112.17,117.73,124.82
48325,"Medina, TX",3,Current-dollar GDP (thousands of current dollars),986422,1058867,1152025,1162476,1250789,1415032,1557075
48327,"Menard, TX",1,Real GDP (thousands of chained 2017 dollars),43639,47890,48279,50913,49965,45800,52872
48327,"Menard, TX",2,Chain-type quantity indexes for real GDP,100,109.741,110.631,116.669,114.495,104.951,121.157
48327,"Menard, TX",3,Current-dollar GDP (thousands of current dollars),43639,50037,50373,53270,56945,57734,66146
48329,"Midland, TX",1,Real GDP (thousands of chained 2017 dollars),18874725,23395416,26788649,24681178,24729314,24710072,32680851
48329,"Midland, TX",2,Chain-type quantity indexes for real GDP,100,123.951,141.929,130.763,131.018,130.916,173.146
48329,"Midland, TX",3,Current-dollar GDP (thousands of current dollars),18874725,25350281,26120279,19437644,28656795,39623719,39497707
48331,"Milam, TX",1,Real GDP (thousands of chained 2017 dollars),900706,556058,623476,588790,630690,653270,722426
48331,"Milam, TX",2,Chain-type quantity indexes for real GDP,100,61.736,69.221,65.37,70.022,72.529,80.207
48331,"Milam, TX",3,Current-dollar GDP (thousands of current dollars),900706,577854,637262,580023,709995,857215,904461
48333,"Mills, TX",1,Real GDP (thousands of chained 2017 dollars),155725,189540,211369,213784,208205,256378,305403
48333,"Mills, TX",2,Chain-type quantity indexes for real GDP,100,121.714,135.732,137.283,133.7,164.635,196.116
48333,"Mills, TX",3,Current-dollar GDP (thousands of current dollars),155725,193415,220510,226630,234564,309708,370474
48335,"Mitchell, TX",1,Real GDP (thousands of chained 2017 dollars),333564,314404,313734,298933,280620,270991,344793
48335,"Mitchell, TX",2,Chain-type quantity indexes for real GDP,100,94.256,94.055,89.618,84.128,81.241,103.366
48335,"Mitchell, TX",3,Current-dollar GDP (thousands of current dollars),333564,349268,313556,259009,330362,409594,416398
48337,"Montague, TX",1,Real GDP (thousands of chained 2017 dollars),767714,708374,699820,620584,649766,622040,646531
48337,"Montague, TX",2,Chain-type quantity indexes for real GDP,100,92.271,91.156,80.835,84.636,81.025,84.215
48337,"Montague, TX",3,Current-dollar GDP (thousands of current dollars),767714,764312,712329,578082,740175,873621,815216
48339,"Montgomery, TX",1,Real GDP (thousands of chained 2017 dollars),26495280,30009488,31196053,31349670,32852850,34793123,37046507
48339,"Montgomery, TX",2,Chain-type quantity indexes for real GDP,100,113.264,117.742,118.322,123.995,131.318,139.823
48339,"Montgomery, TX",3,Current-dollar GDP (thousands of current dollars),26495280,30666817,32418565,32906392,36319667,41594670,45831701
48341,"Moore, TX",1,Real GDP (thousands of chained 2017 dollars),1774158,2065446,2487404,2006942,2934395,2921770,3294078
48341,"Moore, TX",2,Chain-type quantity indexes for real GDP,100,116.418,140.202,113.121,165.397,164.685,185.67
48341,"Moore, TX",3,Current-dollar GDP (thousands of current dollars),1774158,2262293,2499450,1729523,3511199,5289920,5112919
48343,"Morris, TX",1,Real GDP (thousands of chained 2017 dollars),556489,590070,568094,510679,560212,596750,646714
48343,"Morris, TX",2,Chain-type quantity indexes for real GDP,100,106.034,102.085,91.768,100.669,107.235,116.213
48343,"Morris, TX",3,Current-dollar GDP (thousands of current dollars),556489,634714,585564,481152,630100,809967,810894
48345,"Motley, TX",1,Real GDP (thousands of chained 2017 dollars),26407,28163,28982,34341,27003,36928,44764
48345,"Motley, TX",2,Chain-type quantity indexes for real GDP,100,106.646,109.751,130.044,102.254,139.839,169.513
48345,"Motley, TX",3,Current-dollar GDP (thousands of current dollars),26407,29067,30139,35953,31972,49793,58285
48347,"Nacogdoches, TX",1,Real GDP (thousands of chained 2017 dollars),2443129,2500528,2423688,2456231,2592076,2674682,2812840
48347,"Nacogdoches, TX",2,Chain-type quantity indexes for real GDP,100,102.349,99.204,100.536,106.097,109.478,115.133
48347,"Nacogdoches, TX",3,Current-dollar GDP (thousands of current dollars),2443129,2574677,2489190,2507881,3035823,3637225,3633472
48349,"Navarro, TX",1,Real GDP (thousands of chained 2017 dollars),1526075,1627222,1633470,1541165,1607638,1666950,1787748
48349,"Navarro, TX",2,Chain-type quantity indexes for real GDP,100,106.628,107.037,100.989,105.345,109.231,117.147
48349,"Navarro, TX",3,Current-dollar GDP (thousands of current dollars),1526075,1666468,1702054,1635556,1785181,2003348,2242394
48351,"Newton, TX",1,Real GDP (thousands of chained 2017 dollars),439312,460839,485945,428134,429400,469338,485650
48351,"Newton, TX",2,Chain-type quantity indexes for real GDP,100,104.9,110.615,97.455,97.744,106.835,110.548
48351,"Newton, TX",3,Current-dollar GDP (thousands of current dollars),439312,483642,509985,437518,518238,651422,629279
48353,"Nolan, TX",1,Real GDP (thousands of chained 2017 dollars),877417,862937,919858,890874,952090,957317,1028173
48353,"Nolan, TX",2,Chain-type quantity indexes for real GDP,100,98.35,104.837,101.534,108.511,109.106,117.182
48353,"Nolan, TX",3,Current-dollar GDP (thousands of current dollars),877417,895419,958801,920016,1090982,1235865,1298619
48355,"Nueces, TX",1,Real GDP (thousands of chained 2017 dollars),18743020,19303203,20055449,18266764,19486201,18977459,20228929
48355,"Nueces, TX",2,Chain-type quantity indexes for real GDP,100,102.989,107.002,97.459,103.965,101.251,107.928
48355,"Nueces, TX",3,Current-dollar GDP (thousands of current dollars),18743020,20483471,20980101,18505113,22124571,25709696,26938700
48357,"Ochiltree, TX",1,Real GDP (thousands of chained 2017 dollars),1028767,991429,980405,813155,845715,758730,926669
48357,"Ochiltree, TX",2,Chain-type quantity indexes for real GDP,100,96.371,95.299,79.042,82.207,73.751,90.076
48357,"Ochiltree, TX",3,Current-dollar GDP (thousands of current dollars),1028767,1057839,960118,693325,973249,1145844,1167215
48359,"Oldham, TX",1,Real GDP (thousands of chained 2017 dollars),288004,306536,275707,307847,301448,302261,345497
48359,"Oldham, TX",2,Chain-type quantity indexes for real GDP,100,106.435,95.73,106.89,104.668,104.95,119.963
48359,"Oldham, TX",3,Current-dollar GDP (thousands of current dollars),288004,312134,279287,303988,360770,423458,452213
48361,"Orange, TX",1,Real GDP (thousands of chained 2017 dollars),3570084,3811611,3542155,3524825,3646894,3846683,4084085
48361,"Orange, TX",2,Chain-type quantity indexes for real GDP,100,106.765,99.218,98.732,102.151,107.748,114.397
48361,"Orange, TX",3,Current-dollar GDP (thousands of current dollars),3570084,3918155,3678695,3672562,4108896,4706507,5114381
48363,"Palo Pinto, TX",1,Real GDP (thousands of chained 2017 dollars),988849,1071756,1086452,994580,978882,1000293,1044056
48363,"Palo Pinto, TX",2,Chain-type quantity indexes for real GDP,100,108.384,109.87,100.58,98.992,101.157,105.583
48363,"Palo Pinto, TX",3,Current-dollar GDP (thousands of current dollars),988849,1086725,1123528,1040794,1064442,1180144,1291325
48365,"Panola, TX",1,Real GDP (thousands of chained 2017 dollars),1663424,1690070,1878750,1949026,2368740,2311820,2167161
48365,"Panola, TX",2,Chain-type quantity indexes for real GDP,100,101.602,112.945,117.17,142.401,138.98,130.283
48365,"Panola, TX",3,Current-dollar GDP (thousands of current dollars),1663424,1886628,1826512,1465380,3168054,4779303,2922750
48367,"Parker, TX",1,Real GDP (thousands of chained 2017 dollars),4209685,4384703,4452342,4421841,4808434,5329905,5661099
48367,"Parker, TX",2,Chain-type quantity indexes for real GDP,100,104.158,105.764,105.04,114.223,126.611,134.478
48367,"Parker, TX",3,Current-dollar GDP (thousands of current dollars),4209685,4490388,4625247,4664149,5347906,6468682,7163171
48369,"Parmer, TX",1,Real GDP (thousands of chained 2017 dollars),976264,919378,926642,958136,969289,981171,1098454
48369,"Parmer, TX",2,Chain-type quantity indexes for real GDP,100,94.173,94.917,98.143,99.286,100.503,112.516
48369,"Parmer, TX",3,Current-dollar GDP (thousands of current dollars),976264,906447,927608,973601,1136166,1312007,1452675
48371,"Pecos, TX",1,Real GDP (thousands of chained 2017 dollars),1575454,1882725,2431893,2416013,2248594,1839308,2337916
48371,"Pecos, TX",2,Chain-type quantity indexes for real GDP,100,119.504,154.361,153.353,142.727,116.748,148.396
48371,"Pecos, TX",3,Current-dollar GDP (thousands of current dollars),1575454,2184579,2282542,1544993,2876247,3669330,2919865
48373,"Polk, TX",1,Real GDP (thousands of chained 2017 dollars),1232138,1234007,1303731,1264226,1266390,1345528,1418490
48373,"Polk, TX",2,Chain-type quantity indexes for real GDP,100,100.152,105.81,102.604,102.78,109.203,115.124
48373,"Polk, TX",3,Current-dollar GDP (thousands of current dollars),1232138,1298324,1360587,1332816,1481183,1724313,1816364
48375,"Potter, TX",1,Real GDP (thousands of chained 2017 dollars),7978353,8256449,8446594,8481220,8819396,8808074,8972937
48375,"Potter, TX",2,Chain-type quantity indexes for real GDP,100,103.486,105.869,106.303,110.542,110.4,112.466
48375,"Potter, TX",3,Current-dollar GDP (thousands of current dollars),7978353,8449412,8819568,9058926,9853080,10500883,11174726
48377,"Presidio, TX",1,Real GDP (thousands of chained 2017 dollars),213429,227900,226845,225839,242243,236040,259174
48377,"Presidio, TX",2,Chain-type quantity indexes for real GDP,100,106.78,106.286,105.814,113.501,110.594,121.433
48377,"Presidio, TX",3,Current-dollar GDP (thousands of current dollars),213429,232784,236640,239934,278056,295700,332990
48379,"Rains, TX",1,Real GDP (thousands of chained 2017 dollars),183130,196426,206023,219061,218152,231397,248778
48379,"Rains, TX",2,Chain-type quantity indexes for real GDP,100,107.26,112.501,119.62,119.124,126.357,135.848
48379,"Rains, TX",3,Current-dollar GDP (thousands of current dollars),183130,201586,217045,237294,248017,282475,318626
48381,"Randall, TX",1,Real GDP (thousands of chained 2017 dollars),3822607,3876867,4042051,4104042,4276045,4272395,4568173
48381,"Randall, TX",2,Chain-type quantity indexes for real GDP,100,101.419,105.741,107.362,111.862,111.767,119.504
48381,"Randall, TX",3,Current-dollar GDP (thousands of current dollars),3822607,3940152,4202718,4374726,4803319,5190028,5775107
48383,"Reagan, TX",1,Real GDP (thousands of chained 2017 dollars),2302906,2511314,3042732,2801904,2675598,2184414,3318525
48383,"Reagan, TX",2,Chain-type quantity indexes for real GDP,100,109.05,132.126,121.668,116.184,94.855,144.102
48383,"Reagan, TX",3,Current-dollar GDP (thousands of current dollars),2302906,3066925,2786164,1512960,3581714,4999462,4113866
48385,"Real, TX",1,Real GDP (thousands of chained 2017 dollars),70424,72763,75011,78060,82776,77928,80492
48385,"Real, TX",2,Chain-type quantity indexes for real GDP,100,103.321,106.513,110.842,117.538,110.655,114.296
48385,"Real, TX",3,Current-dollar GDP (thousands of current dollars),70424,74756,78938,84005,93042,93667,101257
48387,"Red River, TX",1,Real GDP (thousands of chained 2017 dollars),252489,255172,276641,293899,309677,324447,349007
48387,"Red River, TX",2,Chain-type quantity indexes for real GDP,100,101.063,109.565,116.401,122.65,128.499,138.226
48387,"Red River, TX",3,Current-dollar GDP (thousands of current dollars),252489,260704,289849,314772,344562,391695,434346
48389,"Reeves, TX",1,Real GDP (thousands of chained 2017 dollars),5251844,6260557,11538361,10432880,9598746,7988532,11630083
48389,"Reeves, TX",2,Chain-type quantity indexes for real GDP,100,119.207,219.701,198.652,182.769,152.109,221.448
48389,"Reeves, TX",3,Current-dollar GDP (thousands of current dollars),5251844,7628442,10589697,5672488,12794792,18123100,14449142
48391,"Refugio, TX",1,Real GDP (thousands of chained 2017 dollars),332992,329610,335078,302303,294494,357795,408407
48391,"Refugio, TX",2,Chain-type quantity indexes for real GDP,100,98.984,100.626,90.784,88.439,107.449,122.648
48391,"Refugio, TX",3,Current-dollar GDP (thousands of current dollars),332992,361134,335024,264402,344169,544206,491232
48393,"Roberts, TX",1,Real GDP (thousands of chained 2017 dollars),281430,219456,219330,196607,174872,160320,181482
48393,"Roberts, TX",2,Chain-type quantity indexes for real GDP,100,77.979,77.934,69.86,62.137,56.966,64.486
48393,"Roberts, TX",3,Current-dollar GDP (thousands of current dollars),281430,260812,208325,131832,220864,308557,226048
48395,"Robertson, TX",1,Real GDP (thousands of chained 2017 dollars),2004381,1877977,2033322,2080739,2137914,2248888,2488311
48395,"Robertson, TX",2,Chain-type quantity indexes for real GDP,100,93.694,101.444,103.81,106.662,112.199,124.144
48395,"Robertson, TX",3,Current-dollar GDP (thousands of current dollars),2004381,1978876,2140879,2105068,2559771,3173810,3296664
48397,"Rockwall, TX",1,Real GDP (thousands of chained 2017 dollars),3310264,3700154,4569544,4521008,4796414,5201657,5651827
48397,"Rockwall, TX",2,Chain-type quantity indexes for real GDP,100,111.778,138.042,136.575,144.895,157.137,170.736
48397,"Rockwall, TX",3,Current-dollar GDP (thousands of current dollars),3310264,3845197,4712258,4536837,5266492,6616341,7253889
48399,"Runnels, TX",1,Real GDP (thousands of chained 2017 dollars),289944,300427,304769,283485,300247,354525,327446
48399,"Runnels, TX",2,Chain-type quantity indexes for real GDP,100,103.615,105.113,97.772,103.553,122.273,112.934
48399,"Runnels, TX",3,Current-dollar GDP (thousands of current dollars),289944,310214,316499,297431,340717,453257,417847
48401,"Rusk, TX",1,Real GDP (thousands of chained 2017 dollars),2373879,2406352,2413423,2428377,2406353,2392576,2415681
48401,"Rusk, TX",2,Chain-type quantity indexes for real GDP,100,101.368,101.666,102.296,101.368,100.788,101.761
48401,"Rusk, TX",3,Current-dollar GDP (thousands of current dollars),2373879,2535363,2487981,2403612,2826154,3301623,3118401
48403,"Sabine, TX",1,Real GDP (thousands of chained 2017 dollars),219596,227224,227357,233305,242695,246676,290039
48403,"Sabine, TX",2,Chain-type quantity indexes for real GDP,100,103.474,103.534,106.243,110.519,112.332,132.079
48403,"Sabine, TX",3,Current-dollar GDP (thousands of current dollars),219596,236854,237215,247963,295698,326589,365621
48405,"San Augustine, TX",1,Real GDP (thousands of chained 2017 dollars),466025,502816,654554,640191,877754,620727,728045
48405,"San Augustine, TX",2,Chain-type quantity indexes for real GDP,100,107.895,140.455,137.373,188.349,133.196,156.225
48405,"San Augustine, TX",3,Current-dollar GDP (thousands of current dollars),466025,582469,617648,421816,1199865,1355982,993448
48407,"San Jacinto, TX",1,Real GDP (thousands of chained 2017 dollars),319510,324035,368466,350889,349303,367062,378294
48407,"San Jacinto, TX",2,Chain-type quantity indexes for real GDP,100,101.416,115.322,109.821,109.324,114.883,118.398
48407,"San Jacinto, TX",3,Current-dollar GDP (thousands of current dollars),319510,335635,388160,376573,399180,455444,486627
48409,"San Patricio, TX",1,Real GDP (thousands of chained 2017 dollars),2329989,2456163,2529835,3204994,2913526,2877365,3105839
48409,"San Patricio, TX",2,Chain-type quantity indexes for real GDP,100,105.415,108.577,137.554,125.045,123.493,133.298
48409,"San Patricio, TX",3,Current-dollar GDP (thousands of current dollars),2329989,2527933,2641177,3340221,3315009,3682054,3992220
48411,"San Saba, TX",1,Real GDP (thousands of chained 2017 dollars),161379,175290,181603,154640,149094,149859,160287
48411,"San Saba, TX",2,Chain-type quantity indexes for real GDP,100,108.62,112.532,95.824,92.387,92.861,99.323
48411,"San Saba, TX",3,Current-dollar GDP (thousands of current dollars),161379,180107,191452,166807,169132,182123,203777
48413,"Schleicher, TX",1,Real GDP (thousands of chained 2017 dollars),109971,106815,129163,128550,120924,125518,133762
48413,"Schleicher, TX",2,Chain-type quantity indexes for real GDP,100,97.13,117.451,116.894,109.959,114.137,121.633
48413,"Schleicher, TX",3,Current-dollar GDP (thousands of current dollars),109971,116468,133468,123725,143582,181673,172757
48415,"Scurry, TX",1,Real GDP (thousands of chained 2017 dollars),1570943,1607942,1605528,1467412,1459816,1362680,1631028
48415,"Scurry, TX",2,Chain-type quantity indexes for real GDP,100,102.355,102.202,93.41,92.926,86.743,103.825
48415,"Scurry, TX",3,Current-dollar GDP (thousands of current dollars),1570943,1792789,1565777,1143113,1756718,2303147,2042176
48417,"Shackelford, TX",1,Real GDP (thousands of chained 2017 dollars),226567,253983,258175,237618,260493,289616,315480
48417,"Shackelford, TX",2,Chain-type quantity indexes for real GDP,100,112.101,113.951,104.878,114.974,127.828,139.244
48417,"Shackelford, TX",3,Current-dollar GDP (thousands of current dollars),226567,260740,263289,228353,268611,343875,366135
48419,"Shelby, TX",1,Real GDP (thousands of chained 2017 dollars),1130100,1192808,1147884,1083637,1331075,1450592,1438094
48419,"Shelby, TX",2,Chain-type quantity indexes for real GDP,100,105.549,101.574,95.889,117.784,128.36,127.254
48419,"Shelby, TX",3,Current-dollar GDP (thousands of current dollars),1130100,1218357,1148414,1036483,1521127,2050446,1842937
48421,"Sherman, TX",1,Real GDP (thousands of chained 2017 dollars),509742,426360,439385,384045,451652,321595,532950
48421,"Sherman, TX",2,Chain-type quantity indexes for real GDP,100,83.642,86.198,75.341,88.604,63.09,104.553
48421,"Sherman, TX",3,Current-dollar GDP (thousands of current dollars),509742,419035,419891,350217,573052,535593,774341
48423,"Smith, TX",1,Real GDP (thousands of chained 2017 dollars),10500988,11028005,11480649,11180499,11726815,11990618,12494743
48423,"Smith, TX",2,Chain-type quantity indexes for real GDP,100,105.019,109.329,106.471,111.673,114.186,118.986
48423,"Smith, TX",3,Current-dollar GDP (thousands of current dollars),10500988,11343847,11950480,11748808,13140432,14744883,15683898
48425,"Somervell, TX",1,Real GDP (thousands of chained 2017 dollars),1206404,1297063,1228780,1200761,1224869,1300058,1417721
48425,"Somervell, TX",2,Chain-type quantity indexes for real GDP,100,107.515,101.855,99.532,101.531,107.763,117.516
48425,"Somervell, TX",3,Current-dollar GDP (thousands of current dollars),1206404,1342484,1298949,1252906,1464346,1736398,1841159
48427,"Starr, TX",1,Real GDP (thousands of chained 2017 dollars),1257124,1220752,1268636,1297590,1286522,1283503,1295181
48427,"Starr, TX",2,Chain-type quantity indexes for real GDP,100,97.107,100.916,103.219,102.338,102.098,103.027
48427,"Starr, TX",3,Current-dollar GDP (thousands of current dollars),1257124,1280477,1318721,1340792,1488092,1641354,1624168
48429,"Stephens, TX",1,Real GDP (thousands of chained 2017 dollars),388097,391272,408557,380417,358876,338113,380693
48429,"Stephens, TX",2,Chain-type quantity indexes for real GDP,100,100.818,105.272,98.021,92.471,87.121,98.092
48429,"Stephens, TX",3,Current-dollar GDP (thousands of current dollars),388097,423405,411123,348067,419918,489563,473916
48431,"Sterling, TX",1,Real GDP (thousands of chained 2017 dollars),221504,210867,219717,215516,214669,205329,240337
48431,"Sterling, TX",2,Chain-type quantity indexes for real GDP,100,95.198,99.193,97.297,96.915,92.698,108.503
48431,"Sterling, TX",3,Current-dollar GDP (thousands of current dollars),221504,230071,226101,200344,260653,303215,310768
48433,"Stonewall, TX",1,Real GDP (thousands of chained 2017 dollars),153348,144921,141991,124636,120744,117110,131368
48433,"Stonewall, TX",2,Chain-type quantity indexes for real GDP,100,94.505,92.594,81.277,78.739,76.369,85.667
48433,"Stonewall, TX",3,Current-dollar GDP (thousands of current dollars),153348,167446,137471,96080,134998,173344,151748
48435,"Sutton, TX",1,Real GDP (thousands of chained 2017 dollars),310719,309119,287301,245594,226252,194995,212690
48435,"Sutton, TX",2,Chain-type quantity indexes for real GDP,100,99.485,92.463,79.04,72.816,62.756,68.451
48435,"Sutton, TX",3,Current-dollar GDP (thousands of current dollars),310719,331112,293633,222924,263386,290751,276477
48437,"Swisher, TX",1,Real GDP (thousands of chained 2017 dollars),515581,528714,464847,409954,471226,423224,522307
48437,"Swisher, TX",2,Chain-type quantity indexes for real GDP,100,102.547,90.16,79.513,91.397,82.087,101.305
48437,"Swisher, TX",3,Current-dollar GDP (thousands of current dollars),515581,513171,449834,394635,572694,636643,727031
48439,"Tarrant, TX",1,Real GDP (thousands of chained 2017 dollars),111059066,116836265,119023025,113996603,123216402,128639322,133198886
48439,"Tarrant, TX",2,Chain-type quantity indexes for real GDP,100,105.202,107.171,102.645,110.947,115.83,119.935
48439,"Tarrant, TX",3,Current-dollar GDP (thousands of current dollars),111059066,119211300,124179194,120335158,134853077,151911262,164772714
48441,"Taylor, TX",1,Real GDP (thousands of chained 2017 dollars),6146666,6439343,6726220,6672118,6844209,7127738,7371530
48441,"Taylor, TX",2,Chain-type quantity indexes for real GDP,100,104.762,109.429,108.549,111.348,115.961,119.927
48441,"Taylor, TX",3,Current-dollar GDP (thousands of current dollars),6146666,6578038,7029047,7126186,7624221,8479771,9157646
48443,"Terrell, TX",1,Real GDP (thousands of chained 2017 dollars),91391,69230,70158,61364,76522,70858,56969
48443,"Terrell, TX",2,Chain-type quantity indexes for real GDP,100,75.752,76.767,67.145,83.731,77.533,62.336
48443,"Terrell, TX",3,Current-dollar GDP (thousands of current dollars),91391,81082,68185,46508,91850,122893,71892
48445,"Terry, TX",1,Real GDP (thousands of chained 2017 dollars),620198,583777,571551,515865,477442,523249,535517
48445,"Terry, TX",2,Chain-type quantity indexes for real GDP,100,94.127,92.156,83.177,76.982,84.368,86.346
48445,"Terry, TX",3,Current-dollar GDP (thousands of current dollars),620198,614695,566030,465888,552590,758686,667264
48447,"Throckmorton, TX",1,Real GDP (thousands of chained 2017 dollars),74298,73176,66464,60405,97289,71052,160434
48447,"Throckmorton, TX",2,Chain-type quantity indexes for real GDP,100,98.49,89.456,81.3,130.943,95.631,215.932
48447,"Throckmorton, TX",3,Current-dollar GDP (thousands of current dollars),74298,83466,64715,47573,107709,104555,196431
48449,"Titus, TX",1,Real GDP (thousands of chained 2017 dollars),2355814,1986451,1858062,1711707,1891154,2104588,2059600
48449,"Titus, TX",2,Chain-type quantity indexes for real GDP,100,84.321,78.871,72.659,80.276,89.336,87.426
48449,"Titus, TX",3,Current-dollar GDP (thousands of current dollars),2355814,2005123,1908049,1798553,2054797,2431487,2499304
48451,"Tom Green, TX",1,Real GDP (thousands of chained 2017 dollars),5302404,5757178,6163705,6240531,6438315,6603996,6779617
48451,"Tom Green, TX",2,Chain-type quantity indexes for real GDP,100,108.577,116.244,117.692,121.423,124.547,127.859
48451,"Tom Green, TX",3,Current-dollar GDP (thousands of current dollars),5302404,5864303,6390322,6580803,7014626,7640587,8205071
48453,"Travis, TX",1,Real GDP (thousands of chained 2017 dollars),109993936,116115981,123081984,125876258,140405688,154055075,159612559
48453,"Travis, TX",2,Chain-type quantity indexes for real GDP,100,105.566,111.899,114.439,127.649,140.058,145.11
48453,"Travis, TX",3,Current-dollar GDP (thousands of current dollars),109993936,117874107,127192180,131870162,151421805,174606869,188267451
48455,"Trinity, TX",1,Real GDP (thousands of chained 2017 dollars),247083,245180,266505,252819,253080,272649,270492
48455,"Trinity, TX",2,Chain-type quantity indexes for real GDP,100,99.23,107.861,102.321,102.427,110.347,109.474
48455,"Trinity, TX",3,Current-dollar GDP (thousands of current dollars),247083,251792,281016,274035,283101,327103,342978
48457,"Tyler, TX",1,Real GDP (thousands of chained 2017 dollars),414647,397963,407215,418138,439887,458653,533217
48457,"Tyler, TX",2,Chain-type quantity indexes for real GDP,100,95.976,98.208,100.842,106.087,110.613,128.595
48457,"Tyler, TX",3,Current-dollar GDP (thousands of current dollars),414647,424518,421251,419672,518892,645892,643764
48459,"Upshur, TX",1,Real GDP (thousands of chained 2017 dollars),764328,764748,824531,814573,853799,829231,857281
48459,"Upshur, TX",2,Chain-type quantity indexes for real GDP,100,100.055,107.877,106.574,111.706,108.491,112.161
48459,"Upshur, TX",3,Current-dollar GDP (thousands of current dollars),764328,794546,854862,840402,958890,1037163,1070140
48461,"Upton, TX",1,Real GDP (thousands of chained 2017 dollars),2868424,2954032,3824549,4055826,3959965,3797112,5905832
48461,"Upton, TX",2,Chain-type quantity indexes for real GDP,100,102.984,133.333,141.396,138.054,132.376,205.891
48461,"Upton, TX",3,Current-dollar GDP (thousands of current dollars),2868424,3652148,3479904,2131020,5209165,8512509,7216629
48463,"Uvalde, TX",1,Real GDP (thousands of chained 2017 dollars),828123,810462,862865,870716,911213,904477,963594
48463,"Uvalde, TX",2,Chain-type quantity indexes for real GDP,100,97.867,104.195,105.143,110.034,109.22,116.359
48463,"Uvalde, TX",3,Current-dollar GDP (thousands of current dollars),828123,833364,903932,928453,1036824,1132321,1231265
48465,"Val Verde, TX",1,Real GDP (thousands of chained 2017 dollars),1702347,1695343,1752224,1730936,1835046,1863946,1902952
48465,"Val Verde, TX",2,Chain-type quantity indexes for real GDP,100,99.589,102.93,101.679,107.795,109.493,111.784
48465,"Val Verde, TX",3,Current-dollar GDP (thousands of current dollars),1702347,1734720,1831772,1850608,2055435,2229855,2367079
48467,"Van Zandt, TX",1,Real GDP (thousands of chained 2017 dollars),1144814,1191779,1185890,1225803,1251593,1353743,1441503
48467,"Van Zandt, TX",2,Chain-type quantity indexes for real GDP,100,104.102,103.588,107.074,109.327,118.25,125.916
48467,"Van Zandt, TX",3,Current-dollar GDP (thousands of current dollars),1144814,1220826,1237994,1306570,1404435,1651683,1829639
48469,"Victoria, TX",1,Real GDP (thousands of chained 2017 dollars),4242680,4555329,4459105,4291342,4469956,4667280,4842038
48469,"Victoria, TX",2,Chain-type quantity indexes for real GDP,100,107.369,105.101,101.147,105.357,110.008,114.127
48469,"Victoria, TX",3,Current-dollar GDP (thousands of current dollars),4242680,4651056,4610698,4455226,4909553,5595411,5937976
48471,"Walker, TX",1,Real GDP (thousands of chained 2017 dollars),2147210,2201338,2240575,2171259,2144281,2306576,2418498
48471,"Walker, TX",2,Chain-type quantity indexes for real GDP,100,102.521,104.348,101.12,99.864,107.422,112.634
48471,"Walker, TX",3,Current-dollar GDP (thousands of current dollars),2147210,2259995,2350809,2374571,2452777,2782884,3022966
48473,"Waller, TX",1,Real GDP (thousands of chained 2017 dollars),2287710,2372188,3366668,3370167,3532235,3757073,4098626
48473,"Waller, TX",2,Chain-type quantity indexes for real GDP,100,103.693,147.163,147.316,154.4,164.229,179.158
48473,"Waller, TX",3,Current-dollar GDP (thousands of current dollars),2287710,2416400,3523170,3582864,3876202,4839068,5706466
48475,"Ward, TX",1,Real GDP (thousands of chained 2017 dollars),1897650,2531367,3444639,2933705,2902298,2466832,3823574
48475,"Ward, TX",2,Chain-type quantity indexes for real GDP,100,133.395,181.521,154.597,152.942,129.994,201.49
48475,"Ward, TX",3,Current-dollar GDP (thousands of current dollars),1897650,2946561,3221144,1819863,3788465,5212077,4818052
48477,"Washington, TX",1,Real GDP (thousands of chained 2017 dollars),1516120,1723021,1873865,1937204,2177109,2267283,2548166
48477,"Washington, TX",2,Chain-type quantity indexes for real GDP,100,113.647,123.596,127.774,143.597,149.545,168.071
48477,"Washington, TX",3,Current-dollar GDP (thousands of current dollars),1516120,1784904,1908113,1921109,2498710,3145252,3112117
48479,"Webb, TX",1,Real GDP (thousands of chained 2017 dollars),11313473,10859468,11332349,10962638,11422646,11819506,12970009
48479,"Webb, TX",2,Chain-type quantity indexes for real GDP,100,95.987,100.167,96.899,100.965,104.473,114.642
48479,"Webb, TX",3,Current-dollar GDP (thousands of current dollars),11313473,11655026,11668938,10651693,13459182,17129191,16186701
48481,"Wharton, TX",1,Real GDP (thousands of chained 2017 dollars),1643944,1665750,1890037,1799960,1865679,1848145,2136467
48481,"Wharton, TX",2,Chain-type quantity indexes for real GDP,100,101.326,114.97,109.49,113.488,112.421,129.96
48481,"Wharton, TX",3,Current-dollar GDP (thousands of current dollars),1643944,1711957,1970232,1875559,2122332,2353354,2731930
48483,"Wheeler, TX",1,Real GDP (thousands of chained 2017 dollars),686552,585947,504824,463780,421634,325268,373920
48483,"Wheeler, TX",2,Chain-type quantity indexes for real GDP,100,85.346,73.53,67.552,61.413,47.377,54.463
48483,"Wheeler, TX",3,Current-dollar GDP (thousands of current dollars),686552,684568,482139,327303,521364,604323,464906
48485,"Wichita, TX",1,Real GDP (thousands of chained 2017 dollars),5447178,5563315,5775721,5668067,5734978,5853582,6048425
